<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
06.08.2021;0;15050.0000000;15165.0000000;14750.0000000;14950.0000000;3188
09.08.2021;0;14967.0000000;15100.0000000;14828.0000000;14955.0000000;2597
10.08.2021;0;15050.0000000;15100.0000000;14680.0000000;14760.0000000;3933
11.08.2021;0;14793.0000000;14880.0000000;14341.0000000;14464.0000000;4464
12.08.2021;0;14500.0000000;14734.0000000;14378.0000000;14642.0000000;6032
13.08.2021;0;14683.0000000;14786.0000000;14550.0000000;14756.0000000;3302
16.08.2021;0;15125.0000000;15129.0000000;14290.0000000;14600.0000000;4087
17.08.2021;0;14638.0000000;14657.0000000;14194.0000000;14297.0000000;3376
18.08.2021;0;14297.0000000;14450.0000000;13690.0000000;14315.0000000;5454
19.08.2021;0;14199.0000000;15202.0000000;13946.0000000;14696.0000000;17822
20.08.2021;0;14773.0000000;15500.0000000;14662.0000000;15466.0000000;8860
23.08.2021;0;15687.0000000;16289.0000000;15385.0000000;16275.0000000;9935
24.08.2021;0;16261.0000000;16490.0000000;15921.0000000;16039.0000000;6507
25.08.2021;0;16012.0000000;16614.0000000;15909.0000000;16400.0000000;7227
26.08.2021;0;16533.0000000;16598.0000000;16206.0000000;16254.0000000;3222
27.08.2021;0;16357.0000000;16723.0000000;16000.0000000;16589.0000000;3389
30.08.2021;0;16588.0000000;17000.0000000;16567.0000000;16680.0000000;2738
31.08.2021;0;16680.0000000;16897.0000000;16213.0000000;16480.0000000;2984
01.09.2021;0;16479.0000000;16552.0000000;16327.0000000;16359.0000000;3909
02.09.2021;0;16339.0000000;16437.0000000;16247.0000000;16301.0000000;1515
03.09.2021;0;16282.0000000;16710.0000000;16155.0000000;16612.0000000;2980
07.09.2021;0;16813.0000000;16819.0000000;16523.0000000;16583.0000000;2657
08.09.2021;0;16596.0000000;16630.0000000;16138.0000000;16309.0000000;2979
09.09.2021;0;16284.0000000;16443.0000000;16150.0000000;16155.0000000;1110
10.09.2021;0;16194.0000000;16522.0000000;16179.0000000;16437.0000000;1272
13.09.2021;0;16469.0000000;16700.0000000;15910.0000000;16101.0000000;2938
14.09.2021;0;16162.0000000;16310.0000000;16047.0000000;16217.0000000;2167
15.09.2021;0;16239.0000000;16310.0000000;15938.0000000;16126.0000000;1858
16.09.2021;0;16208.0000000;16208.0000000;15916.0000000;16116.0000000;1224
17.09.2021;0;16088.0000000;16300.0000000;15936.0000000;15959.0000000;1884
20.09.2021;0;15774.0000000;15877.0000000;15210.0000000;15516.0000000;7035
21.09.2021;0;15566.0000000;15742.0000000;15382.0000000;15517.0000000;1564
22.09.2021;0;15582.0000000;16046.0000000;15484.0000000;16020.0000000;2505
23.09.2021;0;16140.0000000;16400.0000000;15850.0000000;16394.0000000;3602
